Time,Open,High,Close,Low,Volume
 09:30,48.25,48.33,48.26,48.17,279635
 09:31,48.21,48.25,48.247,48.13,69619
 09:32,48.25,48.29,48.16,48.15,27380
 09:33,48.17,48.18,48.045,48.04,66540
 09:34,48.045,48.13,48.06,48.04,47139
 09:35,48.05,48.15,48.095,48.04,36201
 09:36,48.1,48.1,48.07,48.04,30109
 09:37,48.07,48.17,48.17,48.04,43369
 09:38,48.174,48.24,48.19,48.17,76233
 09:39,48.2,48.25,48.19,48.185,36661
 09:40,48.19,48.19,48.07,48.07,73482
 09:41,48.065,48.092,48.055,48.05,37180
 09:42,48.055,48.14,48.11,48.05,33595
 09:43,48.12,48.13,48.04,48.03,46626
 09:44,48.045,48.1,48.095,48.01,44315
 09:45,48.09,48.09,48.01,47.98,62728
 09:46,48.01,48.155,48.14,48.005,21706
 09:47,48.143,48.31,48.31,48.14,44682
 09:48,48.3,48.3,48.2,48.2,35225
 09:49,48.195,48.2,48.16,48.14,54770
 09:50,48.154,48.18,48.145,48.14,23348
 09:51,48.15,48.21,48.195,48.145,20796
 09:52,48.19,48.19,48.16,48.13,39205
 09:53,48.16,48.18,48.17,48.13,15543
 09:54,48.18,48.25,48.25,48.17,27199
 09:55,48.25,48.265,48.24,48.23,17032
 09:56,48.25,48.28,48.27,48.25,18421
 09:57,48.27,48.295,48.245,48.235,38469
 09:58,48.24,48.27,48.27,48.22,32005
 09:59,48.275,48.285,48.255,48.24,26266
 10:00,48.26,48.335,48.315,48.25,45221
 10:01,48.315,48.355,48.355,48.28,40368
 10:02,48.35,48.45,48.43,48.34,176245
 10:03,48.43,48.515,48.505,48.41,32611
 10:04,48.505,48.54,48.535,48.48,23734
 10:05,48.54,48.57,48.53,48.5,23651
 10:06,48.535,48.55,48.475,48.47,47858
 10:07,48.47,48.485,48.47,48.43,33114
 10:08,48.465,48.47,48.42,48.415,43808
 10:09,48.41,48.55,48.55,48.4,42377
 10:10,48.54,48.56,48.505,48.5,26618
 10:11,48.51,48.55,48.535,48.505,27276
 10:12,48.535,48.545,48.475,48.475,32128
 10:13,48.475,48.525,48.511,48.475,111619
 10:14,48.51,48.525,48.5,48.475,36119
 10:15,48.5,48.5,48.47,48.455,25410
 10:16,48.475,48.53,48.515,48.465,33571
 10:17,48.51,48.575,48.565,48.49,31573
 10:18,48.565,48.61,48.59,48.55,41624
 10:19,48.6,48.61,48.59,48.59,25643
 10:20,48.585,48.65,48.635,48.585,46006
 10:21,48.635,48.655,48.645,48.6,59396
 10:22,48.645,48.68,48.603,48.6,28832
 10:23,48.608,48.608,48.595,48.575,26288
 10:24,48.59,48.59,48.515,48.515,25526
 10:25,48.52,48.52,48.43,48.43,32285
 10:26,48.435,48.46,48.435,48.405,27237
 10:27,48.44,48.465,48.45,48.44,14129
 10:28,48.45,48.455,48.405,48.4,20271
 10:29,48.4,48.4,48.36,48.35,35167
 10:30,48.37,48.371,48.31,48.31,28257
 10:31,48.305,48.338,48.29,48.28,33806
 10:32,48.29,48.294,48.275,48.26,115578
 10:33,48.28,48.295,48.27,48.265,14504
 10:34,48.27,48.27,48.247,48.245,24408
 10:35,48.24,48.3,48.3,48.23,20334
 10:36,48.29,48.3,48.24,48.24,36829
 10:37,48.23,48.23,48.195,48.19,23478
 10:38,48.2,48.21,48.19,48.18,123130
 10:39,48.19,48.23,48.175,48.17,24328
 10:40,48.17,48.18,48.165,48.13,52249
 10:41,48.165,48.17,48.17,48.14,18697
 10:42,48.17,48.2,48.125,48.11,117395
 10:43,48.13,48.175,48.14,48.12,108117
 10:44,48.16,48.17,48.135,48.13,26527
 10:45,48.13,48.14,48.095,48.07,35766
 10:46,48.095,48.11,48.075,48.065,42961
 10:47,48.075,48.1,48.095,48.06,22844
 10:48,48.08,48.08,48.068,48.06,15248
 10:49,48.07,48.08,48.05,48.025,30375
 10:50,48.055,48.07,48.06,48.03,31674
 10:51,48.06,48.06,48.045,48.025,14473
 10:52,48.045,48.05,48.025,48.015,24042
 10:53,48.02,48.025,47.994,47.994,26924
